Time,CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
20:48:00,1.133485E+03,3.613375E+03,5.557872E-02,2.774590E-01,4.247528E+03,2.622996E+03,2.192320E-01,1.848897E-01,2.522220E+03,1.843361E+03,1.236703E-01,1.415476E-01,4.096251E+03,2.877566E+03,2.008491E-01,2.209615E-01,2.570920E+03,2.113612E+03,1.260581E-01,1.622996E-01
20:49:00,1.133488E+03,3.611525E+03,5.557885E-02,2.773169E-01,4.247529E+03,2.619922E+03,2.192321E-01,1.846730E-01,2.522221E+03,1.841135E+03,1.236703E-01,1.413767E-01,4.096252E+03,2.874013E+03,2.008492E-01,2.206887E-01,2.570921E+03,2.109493E+03,1.260582E-01,1.619833E-01
20:50:00,1.133491E+03,3.609686E+03,5.557898E-02,2.771758E-01,4.247530E+03,2.616862E+03,2.192321E-01,1.844573E-01,2.522222E+03,1.838919E+03,1.236704E-01,1.412065E-01,4.096253E+03,2.870476E+03,2.008492E-01,2.204171E-01,2.570922E+03,2.105400E+03,1.260582E-01,1.616690E-01
20:51:00,1.133493E+03,3.607859E+03,5.557911E-02,2.770354E-01,4.247531E+03,2.613815E+03,2.192322E-01,1.842425E-01,2.522223E+03,1.836711E+03,1.236704E-01,1.410370E-01,4.096255E+03,2.866955E+03,2.008493E-01,2.201467E-01,2.570922E+03,2.101333E+03,1.260583E-01,1.613567E-01
20:52:00,1.133496E+03,3.606043E+03,5.557924E-02,2.768960E-01,4.247532E+03,2.610782E+03,2.192322E-01,1.840288E-01,2.522223E+03,1.834512E+03,1.236704E-01,1.408681E-01,4.096256E+03,2.863450E+03,2.008494E-01,2.198776E-01,2.570923E+03,2.097293E+03,1.260583E-01,1.610465E-01
20:53:00,1.133498E+03,3.604238E+03,5.557936E-02,2.767574E-01,4.247533E+03,2.607763E+03,2.192323E-01,1.838160E-01,2.522224E+03,1.832321E+03,1.236705E-01,1.406999E-01,4.096258E+03,2.859961E+03,2.008494E-01,2.196097E-01,2.570924E+03,2.093279E+03,1.260583E-01,1.607382E-01
20:54:00,1.133501E+03,3.602445E+03,5.557949E-02,2.766197E-01,4.247534E+03,2.604758E+03,2.192323E-01,1.836041E-01,2.522225E+03,1.830140E+03,1.236705E-01,1.405324E-01,4.096259E+03,2.856488E+03,2.008495E-01,2.193430E-01,2.570925E+03,2.089290E+03,1.260584E-01,1.604319E-01
20:55:00,1.133504E+03,3.600663E+03,5.557962E-02,2.764829E-01,4.247535E+03,2.601766E+03,2.192324E-01,1.833933E-01,2.522226E+03,1.827967E+03,1.236706E-01,1.403656E-01,4.096261E+03,2.853030E+03,2.008496E-01,2.190775E-01,2.570925E+03,2.085327E+03,1.260584E-01,1.601276E-01
20:56:00,1.133506E+03,3.598892E+03,5.557975E-02,2.763469E-01,4.247536E+03,2.598788E+03,2.192324E-01,1.831833E-01,2.522226E+03,1.825803E+03,1.236706E-01,1.401994E-01,4.096262E+03,2.849588E+03,2.008496E-01,2.188132E-01,2.570926E+03,2.081390E+03,1.260584E-01,1.598253E-01
20:57:00,1.133509E+03,3.597132E+03,5.557988E-02,2.762118E-01,4.247536E+03,2.595824E+03,2.192325E-01,1.829744E-01,2.522227E+03,1.823647E+03,1.236706E-01,1.400339E-01,4.096263E+03,2.846163E+03,2.008497E-01,2.185502E-01,2.570927E+03,2.077478E+03,1.260585E-01,1.595249E-01
20:58:00,1.133512E+03,3.595384E+03,5.558001E-02,2.760775E-01,4.247537E+03,2.592872E+03,2.192325E-01,1.827663E-01,2.522228E+03,1.821501E+03,1.236707E-01,1.398690E-01,4.096265E+03,2.842752E+03,2.008498E-01,2.182883E-01,2.570927E+03,2.073591E+03,1.260585E-01,1.592265E-01
20:59:00,1.133514E+03,3.593646E+03,5.558013E-02,2.759441E-01,4.247538E+03,2.589935E+03,2.192326E-01,1.825593E-01,2.522229E+03,1.819362E+03,1.236707E-01,1.397048E-01,4.096266E+03,2.839358E+03,2.008498E-01,2.180276E-01,2.570928E+03,2.069729E+03,1.260585E-01,1.589299E-01
21:00:00,1.133517E+03,3.591920E+03,5.558026E-02,2.758115E-01,4.247539E+03,2.587010E+03,2.192326E-01,1.823531E-01,2.522229E+03,1.817232E+03,1.236707E-01,1.395413E-01,4.096267E+03,2.835979E+03,2.008499E-01,2.177682E-01,2.570929E+03,2.065892E+03,1.260586E-01,1.586353E-01
21:01:00,1.133519E+03,3.590204E+03,5.558039E-02,2.756798E-01,4.247540E+03,2.584099E+03,2.192327E-01,1.821479E-01,2.522230E+03,1.815111E+03,1.236708E-01,1.393784E-01,4.096269E+03,2.832615E+03,2.008500E-01,2.175099E-01,2.570929E+03,2.062080E+03,1.260586E-01,1.583426E-01
21:02:00,1.133522E+03,3.588500E+03,5.558052E-02,2.755489E-01,4.247541E+03,2.581201E+03,2.192327E-01,1.819437E-01,2.522231E+03,1.812999E+03,1.236708E-01,1.392162E-01,4.096270E+03,2.829267E+03,2.008500E-01,2.172528E-01,2.570930E+03,2.058292E+03,1.260586E-01,1.580517E-01
21:03:00,1.133525E+03,3.586806E+03,5.558064E-02,2.754189E-01,4.247542E+03,2.578317E+03,2.192328E-01,1.817403E-01,2.522231E+03,1.810894E+03,1.236708E-01,1.390546E-01,4.096271E+03,2.825934E+03,2.008501E-01,2.169969E-01,2.570931E+03,2.054529E+03,1.260587E-01,1.577627E-01
21:04:00,1.133527E+03,3.585123E+03,5.558077E-02,2.752897E-01,4.247543E+03,2.575445E+03,2.192328E-01,1.815379E-01,2.522232E+03,1.808798E+03,1.236709E-01,1.388936E-01,4.096272E+03,2.822617E+03,2.008502E-01,2.167421E-01,2.570931E+03,2.050790E+03,1.260587E-01,1.574756E-01
21:05:00,1.133530E+03,3.583451E+03,5.558090E-02,2.751613E-01,4.247544E+03,2.572587E+03,2.192328E-01,1.813365E-01,2.522233E+03,1.806711E+03,1.236709E-01,1.387333E-01,4.096274E+03,2.819315E+03,2.008502E-01,2.164886E-01,2.570932E+03,2.047074E+03,1.260587E-01,1.571903E-01
21:06:00,1.133532E+03,3.581790E+03,5.558103E-02,2.750337E-01,4.247544E+03,2.569742E+03,2.192329E-01,1.811359E-01,2.522233E+03,1.804632E+03,1.236709E-01,1.385737E-01,4.096275E+03,2.816027E+03,2.008503E-01,2.162362E-01,2.570933E+03,2.043383E+03,1.260588E-01,1.569068E-01
21:07:00,1.133535E+03,3.580139E+03,5.558115E-02,2.749069E-01,4.247545E+03,2.566910E+03,2.192329E-01,1.809363E-01,2.522234E+03,1.802561E+03,1.236710E-01,1.384147E-01,4.096276E+03,2.812755E+03,2.008503E-01,2.159849E-01,2.570933E+03,2.039715E+03,1.260588E-01,1.566252E-01
21:08:00,1.133538E+03,3.578499E+03,5.558128E-02,2.747810E-01,4.247546E+03,2.564091E+03,2.192330E-01,1.807376E-01,2.522235E+03,1.800498E+03,1.236710E-01,1.382563E-01,4.096277E+03,2.809498E+03,2.008504E-01,2.157348E-01,2.570934E+03,2.036071E+03,1.260588E-01,1.563454E-01
21:09:00,1.133540E+03,3.576869E+03,5.558141E-02,2.746559E-01,4.247547E+03,2.561284E+03,2.192330E-01,1.805398E-01,2.522235E+03,1.798444E+03,1.236710E-01,1.380985E-01,4.096278E+03,2.806256E+03,2.008505E-01,2.154858E-01,2.570935E+03,2.032450E+03,1.260589E-01,1.560673E-01
21:10:00,1.133543E+03,3.575250E+03,5.558153E-02,2.745315E-01,4.247548E+03,2.558491E+03,2.192331E-01,1.803429E-01,2.522236E+03,1.796398E+03,1.236710E-01,1.379414E-01,4.096280E+03,2.803029E+03,2.008505E-01,2.152380E-01,2.570935E+03,2.028852E+03,1.260589E-01,1.557910E-01
21:11:00,1.133545E+03,3.573641E+03,5.558166E-02,2.744080E-01,4.247549E+03,2.555710E+03,2.192331E-01,1.801469E-01,2.522236E+03,1.794359E+03,1.236711E-01,1.377849E-01,4.096281E+03,2.799816E+03,2.008506E-01,2.149913E-01,2.570936E+03,2.025277E+03,1.260589E-01,1.555165E-01
21:12:00,1.133548E+03,3.572043E+03,5.558179E-02,2.742853E-01,4.247549E+03,2.552942E+03,2.192331E-01,1.799517E-01,2.522237E+03,1.792329E+03,1.236711E-01,1.376290E-01,4.096282E+03,2.796618E+03,2.008506E-01,2.147458E-01,2.570936E+03,2.021724E+03,1.260589E-01,1.552437E-01
21:13:00,1.133550E+03,3.570455E+03,5.558191E-02,2.741633E-01,4.247550E+03,2.550187E+03,2.192332E-01,1.797575E-01,2.522238E+03,1.790307E+03,1.236711E-01,1.374738E-01,4.096283E+03,2.793435E+03,2.008507E-01,2.145013E-01,2.570937E+03,2.018194E+03,1.260590E-01,1.549727E-01
21:14:00,1.133553E+03,3.568877E+03,5.558204E-02,2.740421E-01,4.247551E+03,2.547445E+03,2.192332E-01,1.795642E-01,2.522238E+03,1.788293E+03,1.236712E-01,1.373191E-01,4.096284E+03,2.790266E+03,2.008507E-01,2.142580E-01,2.570938E+03,2.014687E+03,1.260590E-01,1.547034E-01
21:15:00,1.133556E+03,3.567309E+03,5.558217E-02,2.739217E-01,4.247552E+03,2.544715E+03,2.192333E-01,1.793718E-01,2.522239E+03,1.786287E+03,1.236712E-01,1.371651E-01,4.096286E+03,2.787111E+03,2.008508E-01,2.140158E-01,2.570938E+03,2.011202E+03,1.260590E-01,1.544357E-01
21:16:00,1.133558E+03,3.565751E+03,5.558229E-02,2.738021E-01,4.247553E+03,2.541997E+03,2.192333E-01,1.791802E-01,2.522239E+03,1.784289E+03,1.236712E-01,1.370116E-01,4.096287E+03,2.783971E+03,2.008509E-01,2.137746E-01,2.570939E+03,2.007739E+03,1.260591E-01,1.541698E-01
21:17:00,1.133561E+03,3.564203E+03,5.558242E-02,2.736833E-01,4.247553E+03,2.539292E+03,2.192333E-01,1.789896E-01,2.522240E+03,1.782299E+03,1.236713E-01,1.368588E-01,4.096288E+03,2.780845E+03,2.008509E-01,2.135346E-01,2.570939E+03,2.004297E+03,1.260591E-01,1.539056E-01
21:18:00,1.133563E+03,3.562665E+03,5.558254E-02,2.735652E-01,4.247554E+03,2.536600E+03,2.192334E-01,1.787998E-01,2.522241E+03,1.780316E+03,1.236713E-01,1.367065E-01,4.096289E+03,2.777733E+03,2.008510E-01,2.132957E-01,2.570940E+03,2.000878E+03,1.260591E-01,1.536430E-01
21:19:00,1.133566E+03,3.561137E+03,5.558267E-02,2.734479E-01,4.247555E+03,2.533920E+03,2.192334E-01,1.786109E-01,2.522241E+03,1.778341E+03,1.236713E-01,1.365549E-01,4.096290E+03,2.774636E+03,2.008510E-01,2.130578E-01,2.570941E+03,1.997480E+03,1.260591E-01,1.533820E-01
21:20:00,1.133568E+03,3.559619E+03,5.558280E-02,2.733313E-01,4.247556E+03,2.531252E+03,2.192335E-01,1.784228E-01,2.522242E+03,1.776374E+03,1.236713E-01,1.364039E-01,4.096291E+03,2.771552E+03,2.008511E-01,2.128210E-01,2.570941E+03,1.994103E+03,1.260592E-01,1.531227E-01
21:21:00,1.133571E+03,3.558110E+03,5.558292E-02,2.732154E-01,4.247556E+03,2.528596E+03,2.192335E-01,1.782356E-01,2.522242E+03,1.774415E+03,1.236714E-01,1.362534E-01,4.096292E+03,2.768482E+03,2.008511E-01,2.125853E-01,2.570942E+03,1.990747E+03,1.260592E-01,1.528651E-01
21:22:00,1.133574E+03,3.556611E+03,5.558305E-02,2.731003E-01,4.247557E+03,2.525953E+03,2.192335E-01,1.780493E-01,2.522243E+03,1.772463E+03,1.236714E-01,1.361035E-01,4.096293E+03,2.765426E+03,2.008512E-01,2.123506E-01,2.570942E+03,1.987413E+03,1.260592E-01,1.526090E-01
21:23:00,1.133576E+03,3.555122E+03,5.558317E-02,2.729860E-01,4.247558E+03,2.523322E+03,2.192336E-01,1.778639E-01,2.522244E+03,1.770519E+03,1.236714E-01,1.359542E-01,4.096294E+03,2.762384E+03,2.008512E-01,2.121170E-01,2.570943E+03,1.984099E+03,1.260593E-01,1.523545E-01
21:24:00,1.133579E+03,3.553642E+03,5.558330E-02,2.728723E-01,4.247559E+03,2.520703E+03,2.192336E-01,1.776793E-01,2.522244E+03,1.768582E+03,1.236715E-01,1.358055E-01,4.096295E+03,2.759355E+03,2.008513E-01,2.118844E-01,2.570943E+03,1.980805E+03,1.260593E-01,1.521017E-01
21:25:00,1.133581E+03,3.552171E+03,5.558342E-02,2.727594E-01,4.247559E+03,2.518096E+03,2.192337E-01,1.774955E-01,2.522245E+03,1.766653E+03,1.236715E-01,1.356574E-01,4.096297E+03,2.756340E+03,2.008513E-01,2.116529E-01,2.570944E+03,1.977532E+03,1.260593E-01,1.518503E-01
21:26:00,1.133584E+03,3.550710E+03,5.558355E-02,2.726472E-01,4.247560E+03,2.515501E+03,2.192337E-01,1.773126E-01,2.522245E+03,1.764731E+03,1.236715E-01,1.355098E-01,4.096298E+03,2.753338E+03,2.008514E-01,2.114224E-01,2.570945E+03,1.974280E+03,1.260593E-01,1.516006E-01
21:27:00,1.133586E+03,3.549259E+03,5.558367E-02,2.725357E-01,4.247561E+03,2.512919E+03,2.192337E-01,1.771306E-01,2.522246E+03,1.762816E+03,1.236715E-01,1.353628E-01,4.096299E+03,2.750350E+03,2.008514E-01,2.111929E-01,2.570945E+03,1.971048E+03,1.260594E-01,1.513524E-01
21:28:00,1.133589E+03,3.547816E+03,5.558380E-02,2.724250E-01,4.247562E+03,2.510348E+03,2.192338E-01,1.769494E-01,2.522246E+03,1.760909E+03,1.236716E-01,1.352164E-01,4.096300E+03,2.747375E+03,2.008515E-01,2.109645E-01,2.570946E+03,1.967835E+03,1.260594E-01,1.511057E-01
21:29:00,1.133591E+03,3.546382E+03,5.558392E-02,2.723149E-01,4.247562E+03,2.507790E+03,2.192338E-01,1.767690E-01,2.522247E+03,1.759010E+03,1.236716E-01,1.350705E-01,4.096301E+03,2.744413E+03,2.008515E-01,2.107371E-01,2.570946E+03,1.964642E+03,1.260594E-01,1.508605E-01
21:30:00,1.133594E+03,3.544958E+03,5.558405E-02,2.722055E-01,4.247563E+03,2.505243E+03,2.192339E-01,1.765895E-01,2.522247E+03,1.757117E+03,1.236716E-01,1.349251E-01,4.096302E+03,2.741464E+03,2.008516E-01,2.105106E-01,2.570947E+03,1.961469E+03,1.260594E-01,1.506169E-01
21:31:00,1.133596E+03,3.543543E+03,5.558417E-02,2.720968E-01,4.247564E+03,2.502709E+03,2.192339E-01,1.764109E-01,2.522248E+03,1.755232E+03,1.236716E-01,1.347804E-01,4.096303E+03,2.738528E+03,2.008517E-01,2.102852E-01,2.570947E+03,1.958315E+03,1.260595E-01,1.503747E-01
21:32:00,1.133599E+03,3.542136E+03,5.558430E-02,2.719888E-01,4.247565E+03,2.500186E+03,2.192339E-01,1.762331E-01,2.522249E+03,1.753353E+03,1.236717E-01,1.346361E-01,4.096304E+03,2.735605E+03,2.008517E-01,2.100608E-01,2.570948E+03,1.955181E+03,1.260595E-01,1.501340E-01
21:33:00,1.133602E+03,3.540738E+03,5.558442E-02,2.718815E-01,4.247565E+03,2.497675E+03,2.192340E-01,1.760561E-01,2.522249E+03,1.751482E+03,1.236717E-01,1.344925E-01,4.096305E+03,2.732695E+03,2.008518E-01,2.098373E-01,2.570948E+03,1.952065E+03,1.260595E-01,1.498948E-01
21:34:00,1.133604E+03,3.539349E+03,5.558454E-02,2.717749E-01,4.247566E+03,2.495177E+03,2.192340E-01,1.758800E-01,2.522250E+03,1.749618E+03,1.236717E-01,1.343493E-01,4.096306E+03,2.729798E+03,2.008518E-01,2.096148E-01,2.570949E+03,1.948968E+03,1.260596E-01,1.496570E-01
21:35:00,1.133607E+03,3.537969E+03,5.558467E-02,2.716689E-01,4.247567E+03,2.492690E+03,2.192340E-01,1.757047E-01,2.522250E+03,1.747761E+03,1.236717E-01,1.342067E-01,4.096307E+03,2.726913E+03,2.008519E-01,2.093933E-01,2.570949E+03,1.945890E+03,1.260596E-01,1.494206E-01
21:36:00,1.133609E+03,3.536597E+03,5.558479E-02,2.715635E-01,4.247568E+03,2.490215E+03,2.192341E-01,1.755302E-01,2.522251E+03,1.745911E+03,1.236718E-01,1.340646E-01,4.096308E+03,2.724040E+03,2.008519E-01,2.091727E-01,2.570950E+03,1.942831E+03,1.260596E-01,1.491857E-01
21:37:00,1.133612E+03,3.535234E+03,5.558492E-02,2.714589E-01,4.247568E+03,2.487753E+03,2.192341E-01,1.753567E-01,2.522251E+03,1.744067E+03,1.236718E-01,1.339231E-01,4.096309E+03,2.721180E+03,2.008519E-01,2.089531E-01,2.570950E+03,1.939790E+03,1.260596E-01,1.489522E-01
21:38:00,1.133614E+03,3.533880E+03,5.558504E-02,2.713548E-01,4.247569E+03,2.485302E+03,2.192342E-01,1.751839E-01,2.522252E+03,1.742231E+03,1.236718E-01,1.337821E-01,4.096310E+03,2.718333E+03,2.008520E-01,2.087344E-01,2.570951E+03,1.936767E+03,1.260597E-01,1.487200E-01
21:39:00,1.133617E+03,3.532533E+03,5.558516E-02,2.712515E-01,4.247570E+03,2.482864E+03,2.192342E-01,1.750121E-01,2.522252E+03,1.740401E+03,1.236719E-01,1.336416E-01,4.096311E+03,2.715497E+03,2.008520E-01,2.085167E-01,2.570951E+03,1.933762E+03,1.260597E-01,1.484893E-01
21:40:00,1.133619E+03,3.531195E+03,5.558529E-02,2.711487E-01,4.247570E+03,2.480439E+03,2.192342E-01,1.748411E-01,2.522253E+03,1.738578E+03,1.236719E-01,1.335016E-01,4.096312E+03,2.712674E+03,2.008521E-01,2.082999E-01,2.570952E+03,1.930775E+03,1.260597E-01,1.482599E-01
21:41:00,1.133622E+03,3.529865E+03,5.558541E-02,2.710466E-01,4.247571E+03,2.478026E+03,2.192343E-01,1.746710E-01,2.522253E+03,1.736761E+03,1.236719E-01,1.333621E-01,4.096313E+03,2.709862E+03,2.008521E-01,2.080840E-01,2.570952E+03,1.927806E+03,1.260597E-01,1.480319E-01
21:42:00,1.133624E+03,3.528544E+03,5.558553E-02,2.709451E-01,4.247572E+03,2.475626E+03,2.192343E-01,1.745019E-01,2.522254E+03,1.734952E+03,1.236719E-01,1.332231E-01,4.096314E+03,2.707063E+03,2.008522E-01,2.078690E-01,2.570953E+03,1.924854E+03,1.260598E-01,1.478053E-01
21:43:00,1.133627E+03,3.527230E+03,5.558566E-02,2.708443E-01,4.247573E+03,2.473239E+03,2.192343E-01,1.743336E-01,2.522254E+03,1.733149E+03,1.236720E-01,1.330847E-01,4.096315E+03,2.704275E+03,2.008522E-01,2.076550E-01,2.570954E+03,1.921920E+03,1.260598E-01,1.475800E-01
21:44:00,1.133629E+03,3.525925E+03,5.558578E-02,2.707440E-01,4.247573E+03,2.470867E+03,2.192344E-01,1.741664E-01,2.522255E+03,1.731352E+03,1.236720E-01,1.329467E-01,4.096316E+03,2.701499E+03,2.008523E-01,2.074418E-01,2.570954E+03,1.919002E+03,1.260598E-01,1.473560E-01
21:45:00,1.133632E+03,3.524627E+03,5.558590E-02,2.706444E-01,4.247574E+03,2.468509E+03,2.192344E-01,1.740002E-01,2.522255E+03,1.729562E+03,1.236720E-01,1.328092E-01,4.096317E+03,2.698735E+03,2.008523E-01,2.072296E-01,2.570955E+03,1.916102E+03,1.260598E-01,1.471333E-01
21:46:00,1.133634E+03,3.523337E+03,5.558602E-02,2.705453E-01,4.247575E+03,2.466169E+03,2.192344E-01,1.738353E-01,2.522256E+03,1.727778E+03,1.236720E-01,1.326723E-01,4.096318E+03,2.695983E+03,2.008524E-01,2.070182E-01,2.570955E+03,1.913219E+03,1.260599E-01,1.469119E-01
21:47:00,1.133637E+03,3.522055E+03,5.558615E-02,2.704469E-01,4.247575E+03,2.463847E+03,2.192345E-01,1.736716E-01,2.522256E+03,1.726001E+03,1.236721E-01,1.325358E-01,4.096319E+03,2.693241E+03,2.008524E-01,2.068077E-01,2.570956E+03,1.910353E+03,1.260599E-01,1.466918E-01
21:48:00,1.133639E+03,3.520780E+03,5.558627E-02,2.703490E-01,4.247576E+03,2.461537E+03,2.192345E-01,1.735088E-01,2.522257E+03,1.724230E+03,1.236721E-01,1.323998E-01,4.096320E+03,2.690512E+03,2.008525E-01,2.065981E-01,2.570956E+03,1.907503E+03,1.260599E-01,1.464729E-01
21:49:00,1.133642E+03,3.519514E+03,5.558639E-02,2.702517E-01,4.247577E+03,2.459236E+03,2.192346E-01,1.733466E-01,2.522257E+03,1.722465E+03,1.236721E-01,1.322643E-01,4.096321E+03,2.687793E+03,2.008525E-01,2.063894E-01,2.570956E+03,1.904669E+03,1.260599E-01,1.462553E-01
21:50:00,1.133644E+03,3.518254E+03,5.558652E-02,2.701550E-01,4.247577E+03,2.456942E+03,2.192346E-01,1.731849E-01,2.522258E+03,1.720706E+03,1.236721E-01,1.321293E-01,4.096322E+03,2.685086E+03,2.008526E-01,2.061815E-01,2.570957E+03,1.901852E+03,1.260600E-01,1.460390E-01
21:51:00,1.133647E+03,3.517003E+03,5.558664E-02,2.700589E-01,4.247578E+03,2.454652E+03,2.192346E-01,1.730234E-01,2.522258E+03,1.718954E+03,1.236721E-01,1.319947E-01,4.096323E+03,2.682389E+03,2.008526E-01,2.059744E-01,2.570957E+03,1.899051E+03,1.260600E-01,1.458239E-01
21:52:00,1.133649E+03,3.515758E+03,5.558676E-02,2.699634E-01,4.247579E+03,2.452362E+03,2.192347E-01,1.728621E-01,2.522259E+03,1.717208E+03,1.236722E-01,1.318606E-01,4.096323E+03,2.679704E+03,2.008527E-01,2.057682E-01,2.570958E+03,1.896266E+03,1.260600E-01,1.456101E-01
21:53:00,1.133652E+03,3.514521E+03,5.558688E-02,2.698684E-01,4.247579E+03,2.450071E+03,2.192347E-01,1.727006E-01,2.522259E+03,1.715468E+03,1.236722E-01,1.317270E-01,4.096324E+03,2.677030E+03,2.008527E-01,2.055629E-01,2.570958E+03,1.893497E+03,1.260600E-01,1.453974E-01
21:54:00,1.133654E+03,3.513291E+03,5.558700E-02,2.697740E-01,4.247580E+03,2.447783E+03,2.192347E-01,1.725393E-01,2.522260E+03,1.713734E+03,1.236722E-01,1.315939E-01,4.096325E+03,2.674366E+03,2.008528E-01,2.053584E-01,2.570959E+03,1.890743E+03,1.260600E-01,1.451860E-01
21:55:00,1.133657E+03,3.512069E+03,5.558713E-02,2.696801E-01,4.247581E+03,2.445499E+03,2.192348E-01,1.723783E-01,2.522260E+03,1.712006E+03,1.236722E-01,1.314612E-01,4.096326E+03,2.671714E+03,2.008528E-01,2.051547E-01,2.570959E+03,1.888005E+03,1.260601E-01,1.449757E-01
21:56:00,1.133659E+03,3.510853E+03,5.558725E-02,2.695867E-01,4.247582E+03,2.443220E+03,2.192348E-01,1.722176E-01,2.522261E+03,1.710284E+03,1.236723E-01,1.313289E-01,4.096327E+03,2.669072E+03,2.008528E-01,2.049518E-01,2.570960E+03,1.885282E+03,1.260601E-01,1.447667E-01
21:57:00,1.133662E+03,3.509645E+03,5.558737E-02,2.694940E-01,4.247582E+03,2.440945E+03,2.192348E-01,1.720573E-01,2.522261E+03,1.708568E+03,1.236723E-01,1.311972E-01,4.096328E+03,2.666440E+03,2.008529E-01,2.047497E-01,2.570960E+03,1.882575E+03,1.260601E-01,1.445588E-01
21:58:00,1.133664E+03,3.508443E+03,5.558749E-02,2.694017E-01,4.247583E+03,2.438675E+03,2.192349E-01,1.718973E-01,2.522262E+03,1.706858E+03,1.236723E-01,1.310658E-01,4.096329E+03,2.663819E+03,2.008529E-01,2.045485E-01,2.570961E+03,1.879883E+03,1.260601E-01,1.443520E-01
21:59:00,1.133667E+03,3.507249E+03,5.558761E-02,2.693100E-01,4.247584E+03,2.436410E+03,2.192349E-01,1.717376E-01,2.522262E+03,1.705153E+03,1.236723E-01,1.309349E-01,4.096330E+03,2.661208E+03,2.008530E-01,2.043480E-01,2.570961E+03,1.877205E+03,1.260602E-01,1.441464E-01
22:00:00,1.133669E+03,3.506061E+03,5.558773E-02,2.692188E-01,4.247584E+03,2.434151E+03,2.192349E-01,1.715784E-01,2.522263E+03,1.703454E+03,1.236724E-01,1.308045E-01,4.096331E+03,2.658608E+03,2.008530E-01,2.041483E-01,2.570962E+03,1.874543E+03,1.260602E-01,1.439420E-01
22:01:00,1.133672E+03,3.504880E+03,5.558786E-02,2.691281E-01,4.247585E+03,2.431915E+03,2.192350E-01,1.714208E-01,2.522263E+03,1.701774E+03,1.236724E-01,1.306755E-01,4.096332E+03,2.656038E+03,2.008531E-01,2.039510E-01,2.570962E+03,1.871907E+03,1.260602E-01,1.437396E-01
